x(um) y(um) z(um) u_11 u_12 u_13 u_21 u_22 u_23 u_31 u_32 u_33
125 99 131 0.571334 -0.742748 -0.349139 0.550087 0.030839 0.834541 -0.609097 -0.668848 0.426195
111 123 131 -0.832177 -0.282765 -0.477004 0.44769 0.164989 -0.878832 0.327215 -0.944889 -0.010716
99 90 131 -0.768548 0.639798 -0.001766 -0.064127 -0.079778 -0.994743 -0.636577 -0.764391 0.102347
120 93 131 0.014126 0.915358 -0.402377 -0.984261 0.083632 0.15572 0.176197 0.393847 0.902131
115 128 131 0.313983 -0.936413 0.156653 -0.45757 -0.004677 0.889163 -0.831901 -0.350852 -0.429937
103 96 131 0.001255 0.767767 -0.640726 -0.994675 0.067 0.078337 0.103073 0.637216 0.76376
101 93 131 0.001108 0.767922 -0.640541 -0.994653 0.067005 0.078608 0.103284 0.637029 0.763889
94 135 131 0.06689 -0.774065 -0.629561 -0.117384 -0.6327 0.765447 -0.990835 0.022699 -0.133182
121 102 131 0.571227 -0.742982 -0.348806 0.550618 0.031714 0.834157 -0.608714 -0.668554 0.427212
133 138 131 -0.816408 0.400992 -0.415552 -0.576661 -0.527788 0.623621 0.030746 0.748759 0.662127
128 99 131 0.226481 0.918635 -0.323771 0.047855 -0.342494 -0.938293 -0.972842 0.197008 -0.121522
108 124 131 -0.832436 -0.2831 -0.476354 0.44732 0.164062 -0.879194 0.327062 -0.944949 -0.009941
135 99 131 -0.326409 0.918427 -0.223494 -0.937948 -0.344006 -0.043815 -0.117133 0.195323 0.973715
92 136 131 0.066989 -0.774177 -0.629411 -0.117207 -0.63257 0.765582 -0.990848 0.022485 -0.133113
134 118 131 0.711309 -0.046822 -0.701319 0.359165 0.881891 0.305402 0.604189 -0.46912 0.644112
113 116 131 -0.831994 -0.283016 -0.477174 0.448037 0.164496 -0.878749 0.327203 -0.944899 -0.010064
107 130 131 -0.832164 -0.282821 -0.476998 0.448109 0.163761 -0.878851 0.32668 -0.945081 -0.009546
103 104 131 0.000629 0.767337 -0.641243 -0.994546 0.06737 0.079635 0.104308 0.637697 0.763192
126 122 131 0.711399 -0.044891 -0.70135 0.357872 0.882028 0.306543 0.604848 -0.469063 0.643529
130 98 131 0.22603 0.918294 -0.325037 0.047267 -0.343616 -0.937917 -0.972975 0.196633 -0.121067
121 107 131 0.571512 -0.742258 -0.3499 0.550664 0.030771 0.834159 -0.608395 -0.669408 0.426318
128 101 131 0.741435 0.573848 -0.347826 -0.032294 0.548259 0.835683 0.670258 -0.608363 0.425021
127 118 131 0.044402 0.702151 0.710639 -0.882097 -0.30638 0.357838 0.468989 -0.642733 0.605752
90 132 131 -0.619773 -0.761047 -0.191562 0.269255 0.023074 -0.962793 0.73715 -0.648283 0.19061
135 136 131 -0.816609 0.400594 -0.415542 -0.576352 -0.527041 0.624537 0.031178 0.749498 0.66127
138 108 131 0.09812 -0.685341 -0.721582 -0.18023 -0.725328 0.664391 -0.97872 0.064858 -0.194683
113 123 131 -0.832134 -0.282976 -0.476953 0.447686 0.164842 -0.878862 0.32733 -0.944851 -0.010494
130 138 131 0.815188 -0.416342 0.402653 0.578388 0.621936 -0.527885 -0.030644 0.663216 0.7478
98 111 131 -0.831974 -0.283084 -0.47717 0.448073 0.164379 -0.878752 0.327209 -0.944899 -0.009923
125 109 131 -0.848216 -0.020449 -0.529265 0.529661 -0.036067 -0.847444 -0.00176 -0.999134 0.041425
118 132 131 0.315067 -0.93558 0.159458 -0.458193 -0.002811 0.888842 -0.831143 -0.353105 -0.429563
133 94 131 -0.326918 0.918379 -0.222943 -0.937855 -0.344339 -0.043209 -0.116458 0.194965 0.973869
134 121 131 0.711424 -0.046189 -0.701243 0.359018 0.881692 0.306154 0.604142 -0.469559 0.643834
99 121 131 -0.832293 -0.283017 -0.476652 0.44757 0.164256 -0.879031 0.327084 -0.944941 -0.010046
112 101 131 0.570859 -0.742493 -0.350465 0.551541 0.030584 0.833586 -0.608214 -0.669155 0.426973
91 133 131 -0.619761 -0.760766 -0.192712 0.271911 0.022192 -0.962064 0.736183 -0.648645 0.193112
105 111 131 -0.831823 -0.282546 -0.477746 0.448692 0.164361 -0.87844 0.326731 -0.945065 -0.009946
101 99 131 0.001309 0.767754 -0.640741 -0.994617 0.067399 0.078726 0.103626 0.63719 0.763708
128 102 131 0.741833 0.573589 -0.347408 -0.032555 0.548249 0.835677 0.669807 -0.608616 0.425368
134 93 131 0.225195 -0.325515 -0.918325 0.047644 -0.937728 0.344081 -0.973154 -0.121233 -0.195664
132 124 131 0.711409 -0.046024 -0.701267 0.358648 0.881915 0.305954 0.604378 -0.46916 0.643902
116 92 131 0.915206 0.402779 -0.013054 0.084379 -0.159832 0.983527 0.394067 -0.901233 -0.180266
96 88 131 0.843839 0.157572 -0.512942 -0.000523 0.956156 0.292856 0.536602 -0.246855 0.806919
121 101 131 0.570856 -0.743179 -0.348996 0.550899 0.031514 0.833979 -0.60881 -0.668343 0.427404
129 114 131 0.848393 0.529072 0.017767 -0.52937 0.84774 0.033193 0.002501 -0.037567 0.99929
120 127 131 -0.937616 -0.157052 -0.310193 -0.00309 -0.888367 0.459124 -0.347684 0.431436 0.832448
130 102 131 0.227475 0.918296 -0.324014 0.051868 -0.343694 -0.937634 -0.972416 0.196484 -0.12581
122 107 131 0.571227 -0.742421 -0.350016 0.55084 0.030608 0.83405 -0.608504 -0.669233 0.426437
88 116 131 -0.759549 0.622223 -0.189518 0.024671 -0.263606 -0.964313 -0.64999 -0.737124 0.18486
127 102 131 0.569767 -0.74336 -0.350395 0.55309 0.031498 0.832528 -0.607837 -0.668152 0.42908
96 136 131 0.627843 0.775524 -0.066179 -0.767086 0.630926 0.116246 0.131909 -0.022222 0.991011
137 101 131 -0.324737 0.918761 -0.224545 -0.938334 -0.342746 -0.045371 -0.118649 0.195964 0.973406
108 130 131 -0.832197 -0.282614 -0.477059 0.448276 0.16347 -0.878821 0.326362 -0.945194 -0.009355
113 103 131 -0.74178 -0.573915 -0.346965 0.030853 -0.546012 0.837208 -0.669936 0.610319 0.422727
95 132 131 -0.619053 -0.761361 -0.192634 0.270517 0.023555 -0.962427 0.737291 -0.647896 0.191378
137 127 131 -0.39411 0.901976 0.176398 -0.794203 -0.430827 0.428526 0.462517 0.02879 0.886141
113 102 131 0.571389 -0.742683 -0.349193 0.550229 0.030983 0.83444 -0.608909 -0.668924 0.426345
100 138 131 0.629356 0.065333 0.774367 -0.765953 -0.116162 0.632316 0.131264 -0.991078 -0.023067
96 132 131 -0.61912 -0.761281 -0.192733 0.270381 0.023777 -0.96246 0.737284 -0.647983 0.191115
135 110 131 0.099818 -0.682536 -0.724003 -0.178823 -0.728096 0.661738 -0.978806 0.063409 -0.194729
102 128 131 -0.832383 -0.282096 -0.477039 0.447866 0.164608 -0.878815 0.326444 -0.945156 -0.01068
102 89 131 -0.769432 0.638739 -0.000613 -0.064793 -0.079 -0.994763 -0.63544 -0.765356 0.102177
125 120 131 0.045557 0.702346 0.710375 -0.882563 -0.304844 0.358 0.467996 -0.643257 0.605964
104 111 131 -0.831833 -0.282542 -0.477732 0.448683 0.164344 -0.878448 0.326719 -0.94507 -0.009938
133 112 131 0.848973 0.528148 0.01771 -0.528436 0.848279 0.034345 0.003113 -0.038517 0.999248
134 125 131 0.711623 -0.045976 -0.701055 0.358004 0.882318 0.305535 0.604507 -0.468403 0.644335
121 89 131 0.399819 -0.916478 -0.014587 -0.155919 -0.083685 0.984218 -0.903238 -0.39123 -0.176356
112 99 131 -0.74211 -0.573186 -0.347463 0.029636 -0.545939 0.837301 -0.669623 0.611072 0.422133
91 102 131 -0.766753 0.641944 -0.000827 -0.065803 -0.079884 -0.994628 -0.638563 -0.76258 0.103493
100 137 131 0.627738 0.775743 -0.064568 -0.7671 0.630567 0.118077 0.132312 -0.024591 0.990903
112 128 131 -0.832296 -0.283057 -0.476626 0.447566 0.164189 -0.879048 0.327089 -0.944936 -0.009974
97 133 131 -0.619297 -0.760995 -0.193302 0.271199 0.023722 -0.96223 0.736838 -0.648318 0.191693
101 137 131 0.62769 0.775694 -0.065623 -0.766996 0.630655 0.118274 0.13313 -0.023907 0.99081
120 131 131 -0.936838 -0.161116 -0.310469 0.000251 -0.887901 0.460027 -0.349793 0.4309 0.831842
119 114 131 -0.832236 -0.283271 -0.476601 0.447568 0.164101 -0.879062 0.327232 -0.944892 -0.009795
94 115 131 -0.832225 -0.283021 -0.476767 0.44746 0.164921 -0.878962 0.327405 -0.944824 -0.010618
130 100 131 0.226883 0.918312 -0.324393 0.048559 -0.343327 -0.937953 -0.972716 0.19705 -0.122482
89 120 131 0.619349 0.761476 -0.191216 -0.267066 -0.024695 -0.963362 -0.738298 0.647721 0.188069
111 135 131 -0.833475 -0.281348 -0.475588 0.447887 0.160154 -0.879633 0.323678 -0.946124 -0.007463
106 124 131 -0.832486 -0.283178 -0.476222 0.44721 0.163974 -0.879266 0.327089 -0.94494 -0.009872
132 102 131 0.227563 0.918274 -0.324012 0.048953 -0.343114 -0.938016 -0.972535 0.1976 -0.123029
114 122 131 -0.831955 -0.283343 -0.477048 0.447859 0.164621 -0.878818 0.327548 -0.944778 -0.010065
127 112 131 -0.84785 -0.019869 -0.529863 0.530238 -0.036892 -0.847045 -0.002714 -0.999122 0.041813
120 118 131 -0.831644 -0.283623 -0.47742 0.448762 0.163142 -0.878634 0.327091 -0.944953 -0.008401
99 106 131 -0.831348 -0.282778 -0.478438 0.449755 0.163396 -0.878078 0.326484 -0.945161 -0.00866
104 92 131 -0.769067 0.639172 -0.000817 -0.065578 -0.080176 -0.99462 -0.635797 -0.764873 0.103578
129 89 131 0.527639 0.417336 -0.739884 -0.835715 0.098913 -0.540183 -0.152252 0.903352 0.400965
102 125 131 -0.832255 -0.283258 -0.476577 0.447423 0.164439 -0.879072 0.327383 -0.944836 -0.010125
133 136 131 -0.817179 0.399942 -0.41505 -0.575582 -0.528201 0.624268 0.030443 0.749032 0.661833
91 135 131 0.627358 0.775959 -0.065666 -0.767421 0.630361 0.117099 0.132258 -0.023071 0.990945
115 105 131 0.570913 -0.742541 -0.350278 0.551342 0.030616 0.833718 -0.608345 -0.669099 0.426872
114 131 131 0.315173 -0.935892 0.15737 -0.457002 -0.004344 0.889454 -0.831766 -0.352242 -0.42907
95 90 131 -0.76861 0.639719 -0.00204 -0.064468 -0.080631 -0.994654 -0.636465 -0.764368 0.103218
91 101 131 -0.766979 0.641672 -0.000435 -0.065999 -0.079565 -0.994641 -0.63827 -0.762841 0.103374
98 133 131 -0.619371 -0.760861 -0.19359 0.271135 0.02412 -0.962237 0.736799 -0.648463 0.191361
90 95 131 0.002322 0.767959 -0.640489 -0.994802 0.067009 0.076735 0.101847 0.63698 0.764122
105 135 131 -0.832199 -0.281547 -0.477706 0.449407 0.162244 -0.878474 0.324855 -0.945708 -0.008471
95 111 131 -0.832068 -0.283298 -0.476879 0.44774 0.164444 -0.878908 0.327424 -0.944825 -0.009991
98 127 131 -0.192743 0.761401 -0.618965 -0.962132 -0.022724 0.27164 0.192772 0.647882 0.736943
120 122 131 0.313743 -0.936154 0.158693 -0.459216 -0.003318 0.888314 -0.831084 -0.351572 -0.430931
102 120 131 -0.83236 -0.283112 -0.476478 0.447275 0.164568 -0.879122 0.327313 -0.944859 -0.010355
95 122 131 -0.619454 -0.76104 -0.192609 0.26919 0.024559 -0.962774 0.737439 -0.648239 0.18965
108 120 131 -0.832254 -0.283174 -0.476629 0.447527 0.164301 -0.879044 0.327245 -0.944885 -0.010019
129 118 131 0.711638 -0.044187 -0.701153 0.357208 0.882153 0.306948 0.60496 -0.468895 0.643549
126 132 131 0.416042 0.815954 0.401407 -0.622349 0.577345 -0.528541 -0.663016 -0.029924 0.748005
122 111 131 0.849148 0.527793 0.019628 -0.528162 0.848491 0.033365 0.000954 -0.038701 0.999246
114 129 131 0.314237 -0.936129 0.157842 -0.457538 -0.003659 0.889182 -0.831822 -0.351624 -0.42946
98 92 131 -0.766714 0.641988 0.001178 -0.066416 -0.077499 -0.994777 -0.638547 -0.762787 0.102057
101 106 131 -0.832085 -0.282621 -0.47725 0.448101 0.164553 -0.878704 0.326885 -0.945008 -0.010285
88 129 131 0.619497 0.761585 -0.190309 -0.266644 -0.023871 -0.9635 -0.73833 0.64762 0.188284
91 128 131 -0.619303 -0.76126 -0.192221 0.269139 0.024161 -0.962798 0.737584 -0.647995 0.18992
124 111 131 0.849595 0.527084 0.019415 -0.52744 0.848926 0.033631 0.001242 -0.038812 0.999242
91 110 131 -0.832037 -0.282322 -0.477507 0.448138 0.165239 -0.878554 0.326952 -0.944981 -0.010973
114 93 131 0.915081 0.403036 -0.013796 0.084752 -0.158738 0.983673 0.394273 -0.901312 -0.179416
117 92 131 0.915065 0.403097 -0.013067 0.083765 -0.158245 0.983838 0.394521 -0.90137 -0.178571
125 126 131 0.044081 0.711003 -0.701809 -0.881883 0.357795 0.307074 0.469441 0.605345 0.642767
98 90 131 -0.768916 0.639355 -0.002772 -0.064359 -0.08171 -0.99457 -0.636109 -0.76456 0.103981
121 129 131 -0.937222 -0.158189 -0.310806 -0.002346 -0.888331 0.459198 -0.348743 0.431097 0.832181
124 114 131 0.526783 -0.01701 -0.84983 0.849225 -0.032197 0.52705 -0.036324 -0.999336 -0.002516
117 112 131 -0.831772 -0.282578 -0.477815 0.448556 0.164967 -0.878396 0.327044 -0.944951 -0.010466
120 101 131 0.571385 -0.742875 -0.348778 0.550376 0.031605 0.834321 -0.608784 -0.668678 0.426917
132 132 131 0.415849 0.816517 0.400464 -0.623816 0.576526 -0.527704 -0.661758 -0.030375 0.7491
101 95 131 0.001032 0.768067 -0.640368 -0.994685 0.066726 0.078428 0.102967 0.636884 0.764052
133 95 131 0.225065 -0.325337 -0.918421 0.047852 -0.937775 0.343924 -0.973172 -0.121352 -0.195494
136 113 131 0.099925 -0.681092 -0.725351 -0.179344 -0.729386 0.66017 -0.978701 0.064109 -0.19503
105 138 131 -0.838642 0.518463 0.166958 0.047851 0.375476 -0.925597 -0.542577 -0.768255 -0.339694
124 92 131 0.399521 -0.91659 -0.01563 -0.154557 -0.084152 0.984393 -0.903605 -0.390866 -0.175286
97 131 131 -0.618983 -0.761468 -0.192435 0.2704 0.023429 -0.962463 0.737394 -0.647775 0.191396
104 110 131 -0.831826 -0.282548 -0.477739 0.448687 0.164354 -0.878444 0.326729 -0.945066 -0.009941
134 111 131 0.849041 0.528052 0.017252 -0.528324 0.848351 0.034315 0.003479 -0.03825 0.999258
127 127 131 0.702078 0.710704 0.044506 -0.304054 0.35569 -0.883755 -0.643935 0.606946 0.465816
130 101 131 0.227499 0.918167 -0.324365 0.049085 -0.343492 -0.937868 -0.972545 0.197444 -0.123209
99 103 131 -0.767304 0.641285 -0.000225 -0.066391 -0.079788 -0.994597 -0.637839 -0.763144 0.103797
117 115 131 -0.832102 -0.282973 -0.477012 0.447739 0.164865 -0.878829 0.327341 -0.944848 -0.010494
136 95 131 -0.326819 0.918317 -0.223344 -0.937859 -0.344315 -0.043345 -0.116715 0.195299 0.973769
91 127 131 -0.618975 -0.761477 -0.192422 0.269272 0.024405 -0.962755 0.737811 -0.647731 0.189937
100 122 131 -0.832397 -0.282771 -0.476614 0.447493 0.164366 -0.87905 0.326917 -0.944997 -0.010284
93 127 131 -0.61926 -0.761242 -0.192431 0.269039 0.024529 -0.962817 0.737656 -0.648004 0.189613
129 120 131 0.711754 -0.04459 -0.701011 0.357499 0.882063 0.306869 0.604652 -0.469022 0.643744
90 109 131 -0.831775 -0.282286 -0.477984 0.448653 0.16521 -0.878298 0.32691 -0.944996 -0.010777
96 117 131 -0.832251 -0.283251 -0.476588 0.447272 0.164912 -0.879059 0.327604 -0.944755 -0.010568
121 95 131 -0.743332 0.345414 -0.572856 0.033812 -0.835869 -0.547868 -0.668082 -0.42661 0.60965
130 108 131 -0.84781 -0.020425 -0.529917 0.530309 -0.037594 -0.846971 -0.002624 -0.999078 0.042707
135 112 131 0.100065 -0.682324 -0.72417 -0.179046 -0.72829 0.661464 -0.978739 0.063465 -0.195041
99 131 131 -0.619129 -0.761266 -0.19276 0.269489 0.024593 -0.962688 0.737604 -0.647973 0.189923
97 135 131 0.627938 0.775439 -0.066253 -0.766904 0.631015 0.116959 0.132503 -0.022635 0.990922
121 97 131 0.570948 -0.742954 -0.349321 0.551059 0.031396 0.83388 -0.608579 -0.6686 0.427329
89 123 131 0.619731 0.761213 -0.191026 -0.267475 -0.023971 -0.963266 -0.73783 0.648057 0.18875
103 121 131 -0.832363 -0.283127 -0.476465 0.447258 0.164576 -0.879129 0.327331 -0.944852 -0.010361
106 129 131 -0.832378 -0.283172 -0.476413 0.447465 0.163823 -0.879167 0.327013 -0.944967 -0.009658
102 117 131 -0.83239 -0.283131 -0.476418 0.447288 0.164345 -0.879157 0.327227 -0.94489 -0.010164
134 113 131 0.525811 -0.014201 -0.85048 0.849856 -0.033124 0.525979 -0.035638 -0.99935 -0.005352
92 126 131 0.6195 0.761216 -0.191761 -0.267975 -0.024538 -0.963113 -0.737842 0.648034 0.188787
118 118 131 -0.832314 -0.2834 -0.476391 0.447149 0.164667 -0.879169 0.327617 -0.944751 -0.010343
107 89 131 0.914185 0.405088 -0.012782 0.084478 -0.159582 0.983561 0.396409 -0.900239 -0.180113
128 129 131 0.709609 -0.045976 -0.703093 0.359547 0.881803 0.305221 0.605957 -0.469379 0.642255
99 99 131 -0.767645 0.640878 -0.000282 -0.066531 -0.08013 -0.994559 -0.637413 -0.763452 0.10415
100 133 131 -0.831971 -0.282214 -0.477688 0.448956 0.16344 -0.87848 0.325993 -0.945323 -0.009277
138 93 131 -0.91958 0.225282 -0.321932 0.340227 0.046676 -0.939172 -0.196547 -0.973179 -0.119565
136 116 131 0.71085 -0.048464 -0.701675 0.362271 0.880341 0.306196 0.602882 -0.471853 0.643341
119 132 131 0.315072 -0.9356 0.159338 -0.458381 -0.003005 0.888742 -0.83104 -0.353052 -0.42981
118 114 131 -0.832142 -0.282993 -0.47693 0.447825 0.164371 -0.878879 0.327122 -0.944927 -0.010058
134 90 131 0.529091 0.417313 -0.73886 -0.834606 0.098613 -0.541953 -0.153302 0.903394 0.400465
99 120 131 -0.832158 -0.283164 -0.476801 0.447685 0.164374 -0.878951 0.327271 -0.944876 -0.010024
97 91 131 -0.768019 0.640426 -0.001788 -0.065383 -0.081187 -0.99455 -0.637082 -0.763717 0.104227
108 133 131 -0.832801 -0.281424 -0.476707 0.44781 0.163783 -0.879001 0.325461 -0.945494 -0.010375
96 123 131 -0.619427 -0.761227 -0.191954 0.268044 0.024746 -0.963088 0.73788 -0.648012 0.18871
88 121 131 0.619064 0.761516 -0.191978 -0.268115 -0.024831 -0.963066 -0.738158 0.647669 0.188804
98 131 131 -0.6189 -0.761409 -0.192936 0.270916 0.023637 -0.962313 0.737277 -0.647834 0.191647
132 111 131 0.848102 0.529516 0.018535 -0.529837 0.847392 0.034649 0.002638 -0.03921 0.999223
129 112 131 0.848593 0.52874 0.018093 -0.529052 0.847929 0.033542 0.002392 -0.038041 0.99927
124 121 131 0.711353 -0.044577 -0.701415 0.357529 0.882178 0.306521 0.605108 -0.468817 0.643461
127 101 131 0.742118 0.57319 -0.347447 -0.031968 0.548045 0.835837 0.669514 -0.609179 0.425026
118 92 131 0.915255 0.402679 -0.012824 0.084236 -0.160113 0.983493 0.393988 -0.901227 -0.180464
88 124 131 0.619889 0.761191 -0.190602 -0.267259 -0.023572 -0.963336 -0.737775 0.648099 0.188822
115 106 131 0.571071 -0.742777 -0.349508 0.550441 0.030613 0.834314 -0.609014 -0.668835 0.426336
88 134 131 0.627248 0.776072 -0.065378 -0.767521 0.630212 0.117238 0.132187 -0.02336 0.990948
134 95 131 0.225083 -0.325299 -0.918429 0.047876 -0.937786 0.343892 -0.973167 -0.121372 -0.195507
88 100 131 0.000785 0.767259 -0.641336 -0.994699 0.066551 0.0784 0.102834 0.637875 0.763243
108 98 131 0.001244 0.768237 -0.640163 -0.994734 0.066567 0.077952 0.102501 0.636695 0.764271
130 117 131 0.711695 -0.044425 -0.701081 0.357317 0.882154 0.306818 0.604829 -0.468871 0.64369
91 111 131 -0.831978 -0.282048 -0.477769 0.448119 0.166111 -0.878399 0.327125 -0.944913 -0.011816
98 135 131 0.627424 0.775935 -0.065301 -0.767246 0.63035 0.118292 0.132951 -0.024119 0.990829
125 89 131 0.398074 -0.917141 -0.019774 -0.153146 -0.087692 0.984301 -0.904482 -0.388802 -0.175362
130 106 131 -0.848072 -0.020574 -0.529499 0.529901 -0.038099 -0.847204 -0.002733 -0.999052 0.043224
107 138 131 -0.840034 0.516939 0.164684 0.0494 0.375176 -0.925635 -0.540285 -0.769427 -0.340692
88 99 131 -0.766989 0.641661 0.000234 -0.066522 -0.079151 -0.994638 -0.638204 -0.762895 0.103393
125 115 131 0.526543 -0.01698 -0.849979 0.849385 -0.031899 0.526809 -0.036056 -0.999347 -0.002373
129 126 131 0.711261 -0.046416 -0.701393 0.35938 0.881565 0.306097 0.604119 -0.469774 0.643698
118 124 131 0.157148 0.313718 -0.936416 0.889383 -0.457146 -0.003895 -0.429311 -0.832234 -0.350842
91 134 131 0.627371 0.775981 -0.065276 -0.767508 0.630331 0.116665 0.131677 -0.023093 0.991024
138 123 131 -0.394831 0.901721 0.176077 -0.793546 -0.431289 0.429279 0.463031 0.029765 0.885842
88 98 131 0.000731 0.767606 -0.640919 -0.994659 0.066716 0.078769 0.103221 0.637439 0.763555
121 108 131 0.57176 -0.742329 -0.349344 0.550565 0.031482 0.834197 -0.608252 -0.669297 0.426698
138 120 131 -0.900377 0.137199 -0.412921 -0.258997 -0.93155 0.255208 -0.349645 0.336727 0.874278
133 128 131 0.711072 -0.045821 -0.701624 0.358439 0.8821 0.305659 0.604897 -0.468831 0.643656
116 128 131 0.314659 -0.936268 0.156161 -0.457505 -0.005452 0.88919 -0.831679 -0.351234 -0.430058
119 125 131 0.313992 -0.936281 0.157438 -0.458963 -0.004528 0.888441 -0.831127 -0.351221 -0.431135
94 136 131 0.62806 0.77537 -0.065915 -0.766964 0.631111 0.116045 0.131581 -0.022331 0.991052
94 112 131 -0.832069 -0.282832 -0.477151 0.447953 0.164672 -0.878757 0.327125 -0.944925 -0.01033
129 113 131 0.848824 0.528373 0.01794 -0.528676 0.848171 0.03331 0.002383 -0.037761 0.999282
118 117 131 -0.832362 -0.283285 -0.476376 0.447156 0.164604 -0.879175 0.327485 -0.944798 -0.010348
134 115 131 0.041418 0.71212 -0.700832 -0.882353 0.355166 0.308724 0.46877 0.605591 0.643053
100 121 131 -0.832352 -0.28307 -0.476518 0.447307 0.164597 -0.879101 0.32729 -0.944866 -0.010388
129 107 131 0.849621 0.527064 0.018839 -0.527399 0.848915 0.034587 0.00223 -0.039318 0.999219
114 112 131 -0.831893 -0.282698 -0.477536 0.448431 0.164473 -0.878554 0.326914 -0.944999 -0.010056
106 125 131 -0.832184 -0.283169 -0.476752 0.447746 0.164045 -0.878982 0.32712 -0.94493 -0.009734
90 100 131 -0.767324 0.641261 -0.000712 -0.065841 -0.079893 -0.994625 -0.637871 -0.763154 0.103525
114 106 131 0.571063 -0.742417 -0.350295 0.551154 0.030509 0.833846 -0.608373 -0.669243 0.426607
95 89 131 0.843432 0.159459 -0.51303 -0.002482 0.956088 0.293076 0.537237 -0.245915 0.806781
103 128 131 -0.832463 -0.2824 -0.47672 0.447522 0.164616 -0.878988 0.326714 -0.945062 -0.010662
90 121 131 0.61926 0.761457 -0.191583 -0.267975 -0.02439 -0.963117 -0.738044 0.647756 0.188949
100 97 131 0.000899 0.76771 -0.640795 -0.994639 0.066963 0.078829 0.103426 0.637289 0.763653
90 91 131 -0.768584 0.639752 -0.002203 -0.065149 -0.081692 -0.994522 -0.636425 -0.764231 0.10447
